gene_id	gene_name	SRR29279085	SRR29279086	SRR29279087	SRR29279088	SRR29279093	SRR29279094	SRR29279095	SRR29279096	SRR29279101	SRR29279102	SRR29279103	SRR29279104	SRR29279109	SRR29279110	SRR29279111	SRR29279112	SRR29279117	SRR29279118	SRR29279119	SRR29279120	SRR29279125	SRR29279126	SRR29279127	SRR29279128	SRR29279133	SRR29279134	SRR29279135	SRR29279136	SRR29279141	SRR29279142	SRR29279143	SRR29279144	SRR29279149	SRR29279150	SRR29279151	SRR29279152	SRR29279157	SRR29279158	SRR29279159	SRR29279160	SRR29279161	SRR29279162	SRR29279163	SRR29279164	SRR29279165	SRR29279166	SRR29279167	SRR29279168	SRR29279169	SRR29279170	SRR29279171	SRR29279172	SRR29279173	SRR29279174	SRR29279175	SRR29279176	SRR29279177	SRR29279178	SRR29279179	SRR29279180
C3_01020W_A	C3_01020W_A	0	0	0	26.729208	0	0	0	16.255417	0	0	0	0	0	0	0	0	0	0	8.938048	0	10.386311	0	0	0	11.443363	0	12.432909	0	0	0	10.855316	0	0	0	0	0	0	0	0	0	0	0	0	0	13.930205	0	6.868894	7.109705	0	0	0	81.812391	0	0	13.567792	0	0	0	76.38624	0
C3_01030W_A	ARP9	0	0	32.595662	102.746632	0	0	0	20.82848	0	10.183386	11.551939	0	0	17.323087	0	0	0	11.621241	0	0	0	0	41.809504	0	14.070637	0	0	0	22.12182	0	13.909229	26.121427	47.379283	0	0	0	0	0	0	18.874585	0	0	311.109738	0	0	9.074098	8.801335	18.219726	0	0	235.647544	0	0	0	8.691956	0	0	104.062458	143.064493	0
C3_01040C_A	PRM9	0	0	0	0	0	0	0	0	9.821799	0	0	0	0	0	0	0	0	20.481993	0	0	0	22.929614	0	10.631778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.260695	7.40295	0	0	74.578083	0	176.233965	8.356271	8.077968	0	7.454718	131.672984	0	0	0
C3_01050C_A	C3_01050C_A	0	0	0	0	0	0	67.638511	90.281722	0	0	0	0	0	0	72.536415	0	0	0	0	50.278691	0	0	0	0	0	0	0	0	0	0	0	0	0	114.999617	0	0	0	0	0	0	0	0	0	0	0	0	0	39.486996	0	0	0	0	0	0	0	0	0	0	0	447.527874
C3_01060W_A	C3_01060W_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3_01070C_A	C3_01070C_A	0	0	28.659447	0	16.702041	8.59788	8.623213	18.313544	4.672398	0	5.07847	0	6.880729	0	0	7.797438	5.211561	10.217873	15.104355	5.099408	11.741868	0	5.710427	0	0	0	9.43074	0	6.433343	13.160955	6.721025	19.069204	0	34.990763	35.01384	11.018496	7.885651	7.998028	0	8.297656	0	219.15753	0	0	15.693715	0	3.869237	0	0	0	0	0	17.660922	7.480369	0	7.794696	58.995837	0	44.448524	0
C3_01080W_A	MRPL33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	752.883244	0	349.089488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2894.350227	0	0	0	0	0	0	0	0
C3_01090W_A	C3_01090W_A	0	0	0	0	1794.017754	0	0	0	773.085029	0	0	1105.866483	0	0	0	0	0	0	0	1097.688989	0	0	1229.215975	0	0	0	0	0	0	0	1316.255862	0	2197.72037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9121.314573	0	10562.66573	0	760.318197	0	0	0	0	0	0	0
C3_01100W_A	C3_01100W_A	0	90.955272	95.799221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.113326	0	0	0	0	0	0	0	215.04437	131.978696	81.759063	212.474346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433.030228	0	0	0	47.227067	46.640511	0	0	0	170.886776	0	0
C3_01110C_A	C3_01110C_A	0	0	0	0	12.026535	24.794101	48.701657	26.405385	0	8.045931	14.645146	7.407472	0	10.980075	18.994825	11.242913	0	14.732872	22.146014	14.920603	16.871608	25.930096	32.932268	8.014895	9.359299	35.480491	0	0	9.277699	18.976421	9.209093	9.165122	0	31.545446	16.96299	0	0	0	12.349974	23.928327	0	0	197.205278	0	0	0	5.578947	0	0	217.294416	0	66.535268	10.506146	0	0	0	170.128972	43.919493	0	65.445949
