transcript_id	gene_id	gene_name
CR_03860C_A-T	CR_03860C_A	CR_03860C_A
CR_07130C_A-T	CR_07130C_A	ALK8
CR_00120C_A-T	CR_00120C_A	MKC1
CR_01060W_A-T	CR_01060W_A	LAG1
CR_00230W_A-T	CR_00230W_A	CR_00230W_A
CR_01420W_A-T	CR_01420W_A	CR_01420W_A
CR_00700W_A-T	CR_00700W_A	CR_00700W_A
CR_04090C_A-T	CR_04090C_A	ADE17
CR_08390W_A-T	CR_08390W_A	tI(AAU)5
CR_01530C_A-T	CR_01530C_A	CR_01530C_A
CR_07470W_A-T	CR_07470W_A	CR_07470W_A
CR_04430W_A-T	CR_04430W_A	CR_04430W_A
CR_05550C_A-T	CR_05550C_A	CR_05550C_A
CR_09470W_A-T	CR_09470W_A	AXL1
CR_03110W_A-T	CR_03110W_A	CR_03110W_A
CR_03160W_A-T	CR_03160W_A	CR_03160W_A
CR_03380W_A-T	CR_03380W_A	MTG1
CR_07510W_A-T	CR_07510W_A	CR_07510W_A
CR_07790C_A-T	CR_07790C_A	YHB1
CR_01560W_A-T	CR_01560W_A	CR_01560W_A
CR_08940W_A-T	CR_08940W_A	TRM61
CR_01380W_A-T	CR_01380W_A	CR_01380W_A
CR_09590W_A-T	CR_09590W_A	CR_09590W_A
CR_07910C_A-T	CR_07910C_A	CR_07910C_A
CR_02330C_A-T	CR_02330C_A	KAR4
CR_01650W_A-T	CR_01650W_A	URA5
CR_01770C_A-T	CR_01770C_A	CR_01770C_A
CR_07720C_A-T	CR_07720C_A	CDC45
CR_06470W_A-T	CR_06470W_A	CR_06470W_A
CR_09320C_A-T	CR_09320C_A	PHO88
CR_08340W_A-T	CR_08340W_A	CYS3
CR_01370C_A-T	CR_01370C_A	CR_01370C_A
CR_05500C_A-T	CR_05500C_A	CR_05500C_A
CR_00920W_A-T	CR_00920W_A	CCE1
CR_04310C_A-T	CR_04310C_A	CR_04310C_A
CR_08480C_A-T	CR_08480C_A	CR_08480C_A
CR_08550W_A-T	CR_08550W_A	CR_08550W_A
CR_03550W_A-T	CR_03550W_A	NCS2
CR_10460W_A-T	CR_10460W_A	CR_10460W_A
CR_06190C_A-T	CR_06190C_A	CR_06190C_A
CR_05870W_A-T	CR_05870W_A	tS(AGA)3
CR_03890W_A-T	CR_03890W_A	WOR3
CR_08190W_A-T	CR_08190W_A	CR_08190W_A
CR_02210W_A-T	CR_02210W_A	CR_02210W_A
CR_02170W_A-T	CR_02170W_A	MET2
CR_03610C_A-T	CR_03610C_A	VTC3
CR_05320C_A-T	CR_05320C_A	CR_05320C_A
CR_10260W_A-T	CR_10260W_A	CR_10260W_A
CR_07900C_A-T	CR_07900C_A	CR_07900C_A
CR_04480C_A-T	CR_04480C_A	LAP3
CR_00250W_A-T	CR_00250W_A	ATP17
CR_00880W_A-T	CR_00880W_A	CR_00880W_A
CR_03590C_A-T	CR_03590C_A	CR_03590C_A
CR_00640W_A-T	CR_00640W_A	ACC1
CR_05420W_A-T	CR_05420W_A	CR_05420W_A
CR_02900W_A-T	CR_02900W_A	CR_02900W_A
CR_04990C_A-T	CR_04990C_A	CR_04990C_A
CR_01280C_A-T	CR_01280C_A	NPC2
CR_07190W_A-T	CR_07190W_A	CR_07190W_A
CR_01740W_A-T	CR_01740W_A	MCI4
CR_02600W_A-T	CR_02600W_A	CR_02600W_A
CR_04020C_A-T	CR_04020C_A	CR_04020C_A
CR_00150C_A-T	CR_00150C_A	POT1
CR_00740C_A-T	CR_00740C_A	BMT3
CR_00030W_A-T	CR_00030W_A	tL(CAA)6
CR_04940W_A-T	CR_04940W_A	CR_04940W_A
CR_01030W_A-T	CR_01030W_A	DAL81
CR_05950C_A-T	CR_05950C_A	ADP1
CR_10670W_A-T	CR_10670W_A	CPR6
CR_09930W_A-T	CR_09930W_A	CR_09930W_A
CR_04690C_A-T	CR_04690C_A	tS(GCU)2
CR_04380C_A-T	CR_04380C_A	SEC26
CR_02640W_A-T	CR_02640W_A	RFG1
CR_06830C_A-T	CR_06830C_A	SIW14
CR_01400W_A-T	CR_01400W_A	LYS12
CR_04520W_A-T	CR_04520W_A	MIM1
CR_04650W_A-T	CR_04650W_A	CR_04650W_A
CR_06480C_A-T	CR_06480C_A	RRN11
CR_06270W_A-T	CR_06270W_A	CR_06270W_A
CR_03980W_A-T	CR_03980W_A	CR_03980W_A
CR_07500W_A-T	CR_07500W_A	CR_07500W_A
CR_00560W_A-T	CR_00560W_A	NTH1
CR_07160C_A-T	CR_07160C_A	CR_07160C_A
CR_02080W_A-T	CR_02080W_A	tL(AAG)1
CR_04820W_A-T	CR_04820W_A	CR_04820W_A
CR_01490C_A-T	CR_01490C_A	CR_01490C_A
CR_03140C_A-T	CR_03140C_A	SYN8
CR_00130C_A-T	CR_00130C_A	CR_00130C_A
CR_05600C_A-T	CR_05600C_A	tC(GCA)1
CR_02580W_A-T	CR_02580W_A	PAN6
CR_00810W_A-T	CR_00810W_A	CR_00810W_A
CR_02690W_A-T	CR_02690W_A	CR_02690W_A
CR_05750W_A-T	CR_05750W_A	CR_05750W_A
CR_09720W_A-T	CR_09720W_A	VMA22
CR_09980W_A-T	CR_09980W_A	SPT7
CR_08210C_A-T	CR_08210C_A	ACO1
CR_06880C_A-T	CR_06880C_A	tS(AGA)2
CR_04390C_A-T	CR_04390C_A	CR_04390C_A
CR_01710W_A-T	CR_01710W_A	CR_01710W_A
CR_02740W_A-T	CR_02740W_A	INN1
CR_10040W_A-T	CR_10040W_A	CR_10040W_A
CR_01270C_A-T	CR_01270C_A	FTH2
CR_05910W_A-T	CR_05910W_A	CR_05910W_A
CR_01070W_A-T	CR_01070W_A	CR_01070W_A
CR_09020C_A-T	CR_09020C_A	CHS2
CR_03920C_A-T	CR_03920C_A	TPO4
CR_03420C_A-T	CR_03420C_A	NOT4
CR_00900W_A-T	CR_00900W_A	TRM1
CR_03030C_A-T	CR_03030C_A	RPL28
CR_08980C_A-T	CR_08980C_A	CR_08980C_A
CR_01980C_A-T	CR_01980C_A	CRC1
CR_04950W_A-T	CR_04950W_A	MED5
CR_05660W_A-T	CR_05660W_A	SDA1
CR_09420C_A-T	CR_09420C_A	BGL22
CR_08610W_A-T	CR_08610W_A	CR_08610W_A
CR_01730W_A-T	CR_01730W_A	IFU5
CR_01410C_A-T	CR_01410C_A	CR_01410C_A
CR_05680C_A-T	CR_05680C_A	CR_05680C_A
CR_09010C_A-T	CR_09010C_A	CR_09010C_A
CR_02810W_A-T	CR_02810W_A	CIRT4B
CR_09990W_A-T	CR_09990W_A	CR_09990W_A
CR_04050C_A-T	CR_04050C_A	MEX67
CR_09410W_A-T	CR_09410W_A	CR_09410W_A
CR_09190C_A-T	CR_09190C_A	CR_09190C_A
CR_02110W_A-T	CR_02110W_A	MCM6
CR_06200C_A-T	CR_06200C_A	CR_06200C_A
CR_05010W_A-T	CR_05010W_A	CR_05010W_A
CR_07220C_A-T	CR_07220C_A	CR_07220C_A
CR_02340W_A-T	CR_02340W_A	CR_02340W_A
CR_08510W_A-T	CR_08510W_A	PGA13
CR_05270W_A-T	CR_05270W_A	CR_05270W_A
CR_09200C_A-T	CR_09200C_A	UGA33
CR_02590C_A-T	CR_02590C_A	CR_02590C_A
CR_02200C_A-T	CR_02200C_A	RAD51
CR_08150W_A-T	CR_08150W_A	RPS20
CR_05920C_A-T	CR_05920C_A	MHP1
CR_10610C_A-T	CR_10610C_A	CR_10610C_A
CR_07000C_A-T	CR_07000C_A	POL2
CR_05000C_A-T	CR_05000C_A	CR_05000C_A
CR_08700C_A-T	CR_08700C_A	ARF1
CR_10230W_A-T	CR_10230W_A	CR_10230W_A
CR_02560C_A-T	CR_02560C_A	ASG1
CR_04960C_A-T	CR_04960C_A	CRG1
CR_08800W_A-T	CR_08800W_A	ITS2
CR_05970C_A-T	CR_05970C_A	CR_05970C_A
CR_02890C_A-T	CR_02890C_A	RPC82
CR_07770C_A-T	CR_07770C_A	PTC6
CR_04000W_A-T	CR_04000W_A	RPT4
CR_06180W_A-T	CR_06180W_A	ARC40
CR_06780W_A-T	CR_06780W_A	CR_06780W_A
CR_10850C_A-T	CR_10850C_A	ATP16
CR_07760W_A-T	CR_07760W_A	CR_07760W_A
CR_07740W_A-T	CR_07740W_A	CR_07740W_A
CR_03810W_A-T	CR_03810W_A	PRP13
CR_09140C_A-T	CR_09140C_A	CR_09140C_A
CR_10630W_A-T	CR_10630W_A	CR_10630W_A
CR_04230W_A-T	CR_04230W_A	CR_04230W_A
CR_04930W_A-T	CR_04930W_A	PEX14
CR_06930W_A-T	CR_06930W_A	CR_06930W_A
CR_06610W_A-T	CR_06610W_A	STE2
CR_01450C_A-T	CR_01450C_A	tL(UAA)2
CR_00630W_A-T	CR_00630W_A	CR_00630W_A
CR_02970C_A-T	CR_02970C_A	CR_02970C_A
CR_10010C_A-T	CR_10010C_A	MSS51
CR_02500W_A-T	CR_02500W_A	CR_02500W_A
CR_06660W_A-T	CR_06660W_A	SEO1
CR_00440C_A-T	CR_00440C_A	LRG1
CR_06870C_A-T	CR_06870C_A	CR_06870C_A
CR_10680W_A-T	CR_10680W_A	RPO21
CR_03060W_A-T	CR_03060W_A	ARC1
CR_10200W_A-T	CR_10200W_A	CR_10200W_A
CR_07800W_A-T	CR_07800W_A	SAP2
CR_03720W_A-T	CR_03720W_A	TAL1
CR_09090C_A-T	CR_09090C_A	CR_09090C_A
CR_05770W_A-T	CR_05770W_A	CR_05770W_A
CR_01140C_A-T	CR_01140C_A	ERG27
CR_03620C_A-T	CR_03620C_A	CR_03620C_A
CR_03970C_A-T	CR_03970C_A	SEC22
CR_10290C_A-T	CR_10290C_A	CR_10290C_A
CR_00010C_A-T	CR_00010C_A	CR_00010C_A
CR_01810C_A-T	CR_01810C_A	CR_01810C_A
CR_07230W_A-T	CR_07230W_A	CHZ1
CR_06220C_A-T	CR_06220C_A	CR_06220C_A
CR_00190W_A-T	CR_00190W_A	NGS1
CR_08000C_A-T	CR_08000C_A	CR_08000C_A
CR_08280W_A-T	CR_08280W_A	CR_08280W_A
CR_10410C_A-T	CR_10410C_A	PNO1
CR_07480W_A-T	CR_07480W_A	CR_07480W_A
CR_08470W_A-T	CR_08470W_A	CR_08470W_A
CR_07990C_A-T	CR_07990C_A	CR_07990C_A
CR_05210W_A-T	CR_05210W_A	CR_05210W_A
CR_03570C_A-T	CR_03570C_A	YVH1
CR_08010W_A-T	CR_08010W_A	DAD4
CR_00020W_A-T	CR_00020W_A	TLO1
CR_06140W_A-T	CR_06140W_A	CR_06140W_A
CR_07960C_A-T	CR_07960C_A	TRK1
CR_02630C_A-T	CR_02630C_A	CR_02630C_A
CR_10330W_A-T	CR_10330W_A	PGA11
CR_06050W_A-T	CR_06050W_A	CDC28
CR_06960W_A-T	CR_06960W_A	CR_06960W_A
CR_06450W_A-T	CR_06450W_A	GRC3
CR_00800C_A-T	CR_00800C_A	PWP2
CR_04710W_A-T	CR_04710W_A	CR_04710W_A
CR_09060W_A-T	CR_09060W_A	CR_09060W_A
CR_04330W_A-T	CR_04330W_A	CR_04330W_A
CR_03100W_A-T	CR_03100W_A	SMC5
CR_09950C_A-T	CR_09950C_A	SIK1
CR_10590W_A-T	CR_10590W_A	CR_10590W_A
CR_02510W_A-T	CR_02510W_A	CR_02510W_A
CR_02820W_A-T	CR_02820W_A	PGM2
CR_10030W_A-T	CR_10030W_A	FGR34
CR_05730C_A-T	CR_05730C_A	CR_05730C_A
CR_06430W_A-T	CR_06430W_A	CR_06430W_A
CR_07520C_A-T	CR_07520C_A	YPT31
CR_00390W_A-T	CR_00390W_A	MMS22
CR_06950C_A-T	CR_06950C_A	ATX1
CR_10820W_A-T	CR_10820W_A	CR_10820W_A
CR_07680C_A-T	CR_07680C_A	CR_07680C_A
CR_03290C_A-T	CR_03290C_A	IME2
CR_05030W_A-T	CR_05030W_A	CR_05030W_A
CR_00930W_A-T	CR_00930W_A	ATO10
CR_00340C_A-T	CR_00340C_A	CR_00340C_A
CR_04760C_A-T	CR_04760C_A	CR_04760C_A
CR_08730W_A-T	CR_08730W_A	tE(UUC)7
CR_09520C_A-T	CR_09520C_A	CR_09520C_A
CR_10510W_A-T	CR_10510W_A	RTC1
CR_07390C_A-T	CR_07390C_A	MRPL8
CR_04260W_A-T	CR_04260W_A	SNP3
CR_09650W_A-T	CR_09650W_A	WAL1
CR_00290W_A-T	CR_00290W_A	CR_00290W_A
CR_07950W_A-T	CR_07950W_A	IMP4
CR_01760C_A-T	CR_01760C_A	FRS1
CR_00850C_A-T	CR_00850C_A	GSL2
CR_03650W_A-T	CR_03650W_A	SGD1
CR_00990W_A-T	CR_00990W_A	SEC11
CR_00980C_A-T	CR_00980C_A	CAB3
CR_06720W_A-T	CR_06720W_A	NMD3
CR_05810C_A-T	CR_05810C_A	tP(UGG)5
CR_09860W_A-T	CR_09860W_A	YTA6
CR_00780C_A-T	CR_00780C_A	GSY1
CR_02400W_A-T	CR_02400W_A	PHO112
CR_05350W_A-T	CR_05350W_A	CR_05350W_A
CR_06760C_A-T	CR_06760C_A	LSC2
CR_00330C_A-T	CR_00330C_A	PXA1
CR_06260W_A-T	CR_06260W_A	CR_06260W_A
CR_10780C_A-T	CR_10780C_A	IAH1
CR_00520C_A-T	CR_00520C_A	CRM1
CR_02610C_A-T	CR_02610C_A	CR_02610C_A
CR_04840C_A-T	CR_04840C_A	MSS11
CR_09350C_A-T	CR_09350C_A	CR_09350C_A
CR_05480W_A-T	CR_05480W_A	CR_05480W_A
CR_04170W_A-T	CR_04170W_A	CR_04170W_A
CR_06320C_A-T	CR_06320C_A	CR_06320C_A
CR_03370C_A-T	CR_03370C_A	KTI12
CR_00720W_A-T	CR_00720W_A	CR_00720W_A
CR_01550C_A-T	CR_01550C_A	CR_01550C_A
CR_06840W_A-T	CR_06840W_A	UTP25
CR_00070W_A-T	CR_00070W_A	BNR1
CR_00690C_A-T	CR_00690C_A	CR_00690C_A
CR_05200C_A-T	CR_05200C_A	CR_05200C_A
CR_06750C_A-T	CR_06750C_A	PUP2
CR_05400C_A-T	CR_05400C_A	tR(ACG)2
CR_01750C_A-T	CR_01750C_A	SEC4
CR_04150W_A-T	CR_04150W_A	CR_04150W_A
CR_07370W_A-T	CR_07370W_A	CR_07370W_A
CR_03390C_A-T	CR_03390C_A	YKU80
CR_09300C_A-T	CR_09300C_A	SCO1
CR_03560W_A-T	CR_03560W_A	CR_03560W_A
CR_03170W_A-T	CR_03170W_A	DPS1-1
CR_10500C_A-T	CR_10500C_A	CR_10500C_A
CR_09310W_A-T	CR_09310W_A	CR_09310W_A
CR_04410W_A-T	CR_04410W_A	CR_04410W_A
CR_03800C_A-T	CR_03800C_A	PPH3
CR_03410W_A-T	CR_03410W_A	CR_03410W_A
CR_08170C_A-T	CR_08170C_A	PPM1
CR_05630W_A-T	CR_05630W_A	DBP8
CR_03470W_A-T	CR_03470W_A	CR_03470W_A
CR_05570C_A-T	CR_05570C_A	RNR3
CR_01020C_A-T	CR_01020C_A	CR_01020C_A
CR_09120C_A-T	CR_09120C_A	TUB1
CR_02190C_A-T	CR_02190C_A	SEF1
CR_00380W_A-T	CR_00380W_A	CR_00380W_A
CR_05050W_A-T	CR_05050W_A	GLN1
CR_08030C_A-T	CR_08030C_A	FGR32
CR_03250C_A-T	CR_03250C_A	CR_03250C_A
CR_01660C_A-T	CR_01660C_A	SEC65
CR_08160W_A-T	CR_08160W_A	PTC5
CR_08850W_A-T	CR_08850W_A	CR_08850W_A
CR_03770C_A-T	CR_03770C_A	RPS30
CR_06910W_A-T	CR_06910W_A	BUD5
CR_09630W_A-T	CR_09630W_A	tN(GUU)4
CR_05850W_A-T	CR_05850W_A	tV(AAC)4
CR_08660W_A-T	CR_08660W_A	PRP8
CR_10750C_A-T	CR_10750C_A	CR_10750C_A
CR_03840C_A-T	CR_03840C_A	CR_03840C_A
CR_10160W_A-T	CR_10160W_A	FAA4
CR_07180W_A-T	CR_07180W_A	EMP46
CR_00180C_A-T	CR_00180C_A	CHT1
CR_05580C_A-T	CR_05580C_A	CR_05580C_A
CR_02390W_A-T	CR_02390W_A	CR_02390W_A
CR_07640C_A-T	CR_07640C_A	CR_07640C_A
CR_09570W_A-T	CR_09570W_A	CR_09570W_A
CR_08820C_A-T	CR_08820C_A	TAR1
CR_02310C_A-T	CR_02310C_A	tV(AAC)3
CR_03760W_A-T	CR_03760W_A	EFM7
CR_01320C_A-T	CR_01320C_A	CR_01320C_A
CR_07100W_A-T	CR_07100W_A	FLC2
CR_10760C_A-T	CR_10760C_A	COX16
CR_08360C_A-T	CR_08360C_A	RPP2A
CR_00300W_A-T	CR_00300W_A	CDA2
CR_09110C_A-T	CR_09110C_A	CR_09110C_A
CR_09670C_A-T	CR_09670C_A	CR_09670C_A
CR_00600C_A-T	CR_00600C_A	CR_00600C_A
CR_07260C_A-T	CR_07260C_A	CR_07260C_A
CR_04600W_A-T	CR_04600W_A	CR_04600W_A
CR_03630W_A-T	CR_03630W_A	IFF3
CR_07140C_A-T	CR_07140C_A	CR_07140C_A
CR_02030C_A-T	CR_02030C_A	CR_02030C_A
CR_02280W_A-T	CR_02280W_A	PGA23
CR_10190C_A-T	CR_10190C_A	CR_10190C_A
CR_00110W_A-T	CR_00110W_A	CR_00110W_A
CR_06000W_A-T	CR_06000W_A	SOK1
CR_08760C_A-T	CR_08760C_A	RDN5
CR_01800C_A-T	CR_01800C_A	HST2
CR_00140W_A-T	CR_00140W_A	REP1
CR_05880W_A-T	CR_05880W_A	CR_05880W_A
CR_10430C_A-T	CR_10430C_A	CR_10430C_A
CR_03120W_A-T	CR_03120W_A	CR_03120W_A
CR_05540C_A-T	CR_05540C_A	CR_05540C_A
CR_00480W_A-T	CR_00480W_A	MRPL6
CR_02230W_A-T	CR_02230W_A	CR_02230W_A
CR_03260W_A-T	CR_03260W_A	CR_03260W_A
CR_02920C_A-T	CR_02920C_A	AQY1
CR_09940W_A-T	CR_09940W_A	CR_09940W_A
CR_02880W_A-T	CR_02880W_A	CR_02880W_A
CR_09040W_A-T	CR_09040W_A	CR_09040W_A
CR_00240W_A-T	CR_00240W_A	LSM6
CR_04420C_A-T	CR_04420C_A	RBR2
CR_10650W_A-T	CR_10650W_A	LTV1
CR_09440C_A-T	CR_09440C_A	CR_09440C_A
CR_08810W_A-T	CR_08810W_A	RDN25
CR_02070C_A-T	CR_02070C_A	ADH5
CR_05470C_A-T	CR_05470C_A	CR_05470C_A
CR_01600C_A-T	CR_01600C_A	CR_01600C_A
CR_04060C_A-T	CR_04060C_A	DAP1
CR_02570C_A-T	CR_02570C_A	CR_02570C_A
CR_03150W_A-T	CR_03150W_A	SYS3
CR_07080W_A-T	CR_07080W_A	TIF6
CR_01630C_A-T	CR_01630C_A	CR_01630C_A
CR_01720W_A-T	CR_01720W_A	CR_01720W_A
CR_01360W_A-T	CR_01360W_A	CR_01360W_A
CR_09890C_A-T	CR_09890C_A	BET2
CR_10120C_A-T	CR_10120C_A	CR_10120C_A
CR_09270C_A-T	CR_09270C_A	CBP1
CR_03220C_A-T	CR_03220C_A	ATG4
CR_00550W_A-T	CR_00550W_A	CR_00550W_A
CR_01470W_A-T	CR_01470W_A	CSP37
CR_04770C_A-T	CR_04770C_A	CR_04770C_A
CR_02410W_A-T	CR_02410W_A	CR_02410W_A
CR_00370W_A-T	CR_00370W_A	CR_00370W_A
CR_06090W_A-T	CR_06090W_A	CR_06090W_A
CR_09500C_A-T	CR_09500C_A	CR_09500C_A
CR_03870W_A-T	CR_03870W_A	CR_03870W_A
CR_07350W_A-T	CR_07350W_A	CR_07350W_A
CR_05520W_A-T	CR_05520W_A	NOC2
CR_00410W_A-T	CR_00410W_A	RTT109
CR_05980W_A-T	CR_05980W_A	CR_05980W_A
CR_06060W_A-T	CR_06060W_A	CR_06060W_A
CR_03580C_A-T	CR_03580C_A	CR_03580C_A
CR_03990C_A-T	CR_03990C_A	GCD1
CR_00050W_A-T	CR_00050W_A	INO2
CR_03130W_A-T	CR_03130W_A	CR_03130W_A
CR_09550C_A-T	CR_09550C_A	NUO1
CR_10450C_A-T	CR_10450C_A	SPT3
CR_02020C_A-T	CR_02020C_A	OPT1
CR_04470W_A-T	CR_04470W_A	GPI2
CR_09340W_A-T	CR_09340W_A	CR_09340W_A
CR_02000C_A-T	CR_02000C_A	HEM1
CR_08780W_A-T	CR_08780W_A	ITS1
CR_05370W_A-T	CR_05370W_A	CR_05370W_A
CR_06570C_A-T	CR_06570C_A	CR_06570C_A
CR_07320C_A-T	CR_07320C_A	MRPL4
CR_04970C_A-T	CR_04970C_A	CR_04970C_A
CR_06170W_A-T	CR_06170W_A	CR_06170W_A
CR_02990C_A-T	CR_02990C_A	RIB1
CR_09900C_A-T	CR_09900C_A	DPB2
CR_01210C_A-T	CR_01210C_A	HSE1
CR_09750C_A-T	CR_09750C_A	CR_09750C_A
CR_09150W_A-T	CR_09150W_A	CR_09150W_A
CR_04140W_A-T	CR_04140W_A	CR_04140W_A
CR_06620W_A-T	CR_06620W_A	CR_06620W_A
C2_10540W_A-T	C2_10540W_A	C2_10540W_A
C2_09940W_A-T	C2_09940W_A	GCN4
C2_00660C_A-T	C2_00660C_A	SOD4
C2_09010W_A-T	C2_09010W_A	STB3
C2_08630C_A-T	C2_08630C_A	C2_08630C_A
C2_06340W_A-T	C2_06340W_A	EFH1
C2_00600C_A-T	C2_00600C_A	C2_00600C_A
C2_10800W_A-T	C2_10800W_A	C2_10800W_A
C2_07080C_A-T	C2_07080C_A	C2_07080C_A
C2_05590C_A-T	C2_05590C_A	C2_05590C_A
C2_03480C_A-T	C2_03480C_A	C2_03480C_A
C2_05940C_A-T	C2_05940C_A	VPS33
C2_05680W_A-T	C2_05680W_A	COG4
C2_01480W_A-T	C2_01480W_A	SPT5
C2_05550W_A-T	C2_05550W_A	C2_05550W_A
C2_04380C_A-T	C2_04380C_A	C2_04380C_A
C2_01580W_A-T	C2_01580W_A	REX2
C2_08670C_A-T	C2_08670C_A	UTP15
C2_07310W_A-T	C2_07310W_A	CCT5
C2_09050C_A-T	C2_09050C_A	C2_09050C_A
C2_01310W_A-T	C2_01310W_A	SNX41
C2_09990C_A-T	C2_09990C_A	YOR1
C2_05070W_A-T	C2_05070W_A	FRE9
C2_04130W_A-T	C2_04130W_A	C2_04130W_A
C2_00290W_A-T	C2_00290W_A	C2_00290W_A
C2_06840W_A-T	C2_06840W_A	SPR1
C2_07580W_A-T	C2_07580W_A	C2_07580W_A
C2_09530W_A-T	C2_09530W_A	EAP1
C2_06740W_A-T	C2_06740W_A	C2_06740W_A
C2_06310C_A-T	C2_06310C_A	GSP1
C2_07500C_A-T	C2_07500C_A	MED4
C2_09230C_A-T	C2_09230C_A	KIS1
C2_10190C_A-T	C2_10190C_A	OCA1
C2_05930W_A-T	C2_05930W_A	COX9
C2_05800C_A-T	C2_05800C_A	C2_05800C_A
C2_08970C_A-T	C2_08970C_A	DFG10
C2_00300C_A-T	C2_00300C_A	CKB1
C2_06110W_A-T	C2_06110W_A	C2_06110W_A
C2_03610W_A-T	C2_03610W_A	FMO2
C2_07570W_A-T	C2_07570W_A	RNR22
C2_03460C_A-T	C2_03460C_A	MGR1
C2_00510W_A-T	C2_00510W_A	C2_00510W_A
C2_02800W_A-T	C2_02800W_A	C2_02800W_A
C2_04190C_A-T	C2_04190C_A	UGA1
C2_01750C_A-T	C2_01750C_A	C2_01750C_A
C2_08300C_A-T	C2_08300C_A	C2_08300C_A
C2_05620W_A-T	C2_05620W_A	KTI11
C2_00250W_A-T	C2_00250W_A	STF2
C2_05390C_A-T	C2_05390C_A	C2_05390C_A
C2_07980W_A-T	C2_07980W_A	C2_07980W_A
C2_00770W_A-T	C2_00770W_A	C2_00770W_A
C2_03690C_A-T	C2_03690C_A	MNN42
C2_03930C_A-T	C2_03930C_A	C2_03930C_A
C2_03730W_A-T	C2_03730W_A	tR(UCU)2
C2_04730W_A-T	C2_04730W_A	C2_04730W_A
C2_06150C_A-T	C2_06150C_A	RPN10
C2_10320C_A-T	C2_10320C_A	C2_10320C_A
C2_00110W_A-T	C2_00110W_A	C2_00110W_A
C2_08730W_A-T	C2_08730W_A	MFG1
C2_07880W_A-T	C2_07880W_A	APM4
C2_01330C_A-T	C2_01330C_A	SIR2
C2_01560W_A-T	C2_01560W_A	BMT5
C2_08960C_A-T	C2_08960C_A	C2_08960C_A
C2_10860C_A-T	C2_10860C_A	C2_10860C_A
C2_10180W_A-T	C2_10180W_A	IFR1
C2_08550C_A-T	C2_08550C_A	MSU1
C2_08420W_A-T	C2_08420W_A	C2_08420W_A
C2_06480W_A-T	C2_06480W_A	TRM10
C2_05320W_A-T	C2_05320W_A	CDC7
C2_07120W_A-T	C2_07120W_A	RFA2
C2_06510W_A-T	C2_06510W_A	C2_06510W_A
C2_01220W_A-T	C2_01220W_A	C2_01220W_A
C2_08010W_A-T	C2_08010W_A	BLM3
C2_00180C_A-T	C2_00180C_A	C2_00180C_A
C2_04600C_A-T	C2_04600C_A	RPL17B
C2_01910W_A-T	C2_01910W_A	C2_01910W_A
C2_08350C_A-T	C2_08350C_A	C2_08350C_A
C2_06960W_A-T	C2_06960W_A	SPE3
C2_06570C_A-T	C2_06570C_A	C2_06570C_A
C2_10130W_A-T	C2_10130W_A	C2_10130W_A
C2_09180W_A-T	C2_09180W_A	C2_09180W_A
C2_09870W_A-T	C2_09870W_A	C2_09870W_A
C2_01620W_A-T	C2_01620W_A	COX4
C2_05200C_A-T	C2_05200C_A	SGO1
C2_09200W_A-T	C2_09200W_A	tP(UGG)2
C2_06970W_A-T	C2_06970W_A	AAH1
C2_02400W_A-T	C2_02400W_A	ECM3
C2_01340W_A-T	C2_01340W_A	C2_01340W_A
C2_09820W_A-T	C2_09820W_A	C2_09820W_A
C2_05840W_A-T	C2_05840W_A	DPH1
C2_04760W_A-T	C2_04760W_A	KIC1
C2_03490C_A-T	C2_03490C_A	C2_03490C_A
C2_00500W_A-T	C2_00500W_A	ZCF9
C2_00820W_A-T	C2_00820W_A	C2_00820W_A
C2_10730W_A-T	C2_10730W_A	C2_10730W_A
C2_05270W_A-T	C2_05270W_A	C2_05270W_A
C2_00010W_A-T	C2_00010W_A	TLO5
C2_10420W_A-T	C2_10420W_A	FGR6-4
C2_03500W_A-T	C2_03500W_A	C2_03500W_A
C2_05060C_A-T	C2_05060C_A	C2_05060C_A
C2_00350W_A-T	C2_00350W_A	RAD5
C2_04560W_A-T	C2_04560W_A	KTR2
C2_01440C_A-T	C2_01440C_A	C2_01440C_A
C2_04450W_A-T	C2_04450W_A	C2_04450W_A
C2_10310C_A-T	C2_10310C_A	KIP2
C2_09150W_A-T	C2_09150W_A	MIT1
C2_05080C_A-T	C2_05080C_A	C2_05080C_A
C2_02460W_A-T	C2_02460W_A	ERG7
C2_05990C_A-T	C2_05990C_A	C2_05990C_A
C2_05160C_A-T	C2_05160C_A	C2_05160C_A
C2_03540W_A-T	C2_03540W_A	RAD32
C2_09790W_A-T	C2_09790W_A	C2_09790W_A
C2_02340C_A-T	C2_02340C_A	ENT3
C2_06320W_A-T	C2_06320W_A	C2_06320W_A
C2_06940C_A-T	C2_06940C_A	ARE2
C2_08580W_A-T	C2_08580W_A	C2_08580W_A
C2_09340W_A-T	C2_09340W_A	C2_09340W_A
C2_07520C_A-T	C2_07520C_A	C2_07520C_A
C2_00260C_A-T	C2_00260C_A	MUQ1
C2_10660W_A-T	C2_10660W_A	ASH1
C2_06040C_A-T	C2_06040C_A	C2_06040C_A
C2_07210C_A-T	C2_07210C_A	TPK2
C2_05760C_A-T	C2_05760C_A	C2_05760C_A
C2_00990W_A-T	C2_00990W_A	C2_00990W_A
C2_00700W_A-T	C2_00700W_A	C2_00700W_A
